timestamp,container,cpu_percent,memory_usage_mb,memory_limit_mb,memory_percent,network_rx_mb,network_tx_mb,block_read_mb,block_write_mb,pids
2026-06-25T18:41:09Z,flash-sale-prometheus,0.08,19.608371,8329.015329,0.24,5.39,0.398,75.6,0.991,12
2026-06-25T18:41:16Z,flash-sale-api,28.02,94.09921,8329.015329,1.13,21.5,30.3,36.1,0.0,7
2026-06-25T18:41:16Z,flash-sale-worker,17.81,67.203236,8329.015329,0.81,21.8,22.0,23.9,0.0,1
2026-06-25T18:41:16Z,flash-sale-postgres,11.66,63.218647,8329.015329,0.76,31.6,29.2,41.7,179.0,15
2026-06-25T18:41:16Z,flash-sale-rabbitmq,20.14,164.207002,8329.015329,1.97,11.6,11.9,55.9,0.254,33
2026-06-25T18:41:16Z,flash-sale-prometheus,0.0,19.608371,8329.015329,0.24,5.41,0.399,75.6,0.999,12
2026-06-25T18:41:23Z,flash-sale-api,30.61,94.109696,8329.015329,1.13,21.9,30.9,36.1,0.0,7
2026-06-25T18:41:23Z,flash-sale-worker,21.36,67.203236,8329.015329,0.81,22.4,22.5,23.9,0.0,1
2026-06-25T18:41:23Z,flash-sale-postgres,14.75,63.229133,8329.015329,0.76,32.4,29.9,41.7,183.0,15
2026-06-25T18:41:23Z,flash-sale-rabbitmq,21.65,163.892429,8329.015329,1.97,11.8,12.2,55.9,0.254,33
2026-06-25T18:41:23Z,flash-sale-prometheus,0.0,19.608371,8329.015329,0.24,5.42,0.4,75.6,0.999,12
2026-06-25T18:41:30Z,flash-sale-api,38.5,94.130668,8329.015329,1.13,22.6,31.8,36.1,0.0,7
2026-06-25T18:41:30Z,flash-sale-worker,26.95,67.203236,8329.015329,0.81,23.0,23.1,23.9,0.0,1
2026-06-25T18:41:30Z,flash-sale-postgres,17.96,63.229133,8329.015329,0.76,33.4,30.7,41.7,188.0,15
2026-06-25T18:41:30Z,flash-sale-rabbitmq,25.22,163.892429,8329.015329,1.97,12.2,12.5,55.9,0.254,33
2026-06-25T18:41:30Z,flash-sale-prometheus,0.04,19.618857,8329.015329,0.24,5.43,0.4,75.6,0.999,12
2026-06-25T18:41:37Z,flash-sale-api,45.14,94.403297,8329.015329,1.13,23.3,32.6,36.1,0.0,7
2026-06-25T18:41:37Z,flash-sale-worker,30.08,67.203236,8329.015329,0.81,23.7,23.8,23.9,0.0,1
2026-06-25T18:41:37Z,flash-sale-postgres,26.74,63.239619,8329.015329,0.76,34.5,31.6,41.7,194.0,15
2026-06-25T18:41:37Z,flash-sale-rabbitmq,105.93,237.607322,8329.015329,2.85,12.5,12.9,55.9,0.254,63
2026-06-25T18:41:37Z,flash-sale-prometheus,0.0,19.618857,8329.015329,0.24,5.45,0.401,75.6,1.01,12
2026-06-25T18:41:44Z,flash-sale-api,49.03,94.382326,8329.015329,1.13,24.0,33.5,36.1,0.0,7
2026-06-25T18:41:44Z,flash-sale-worker,33.11,67.203236,8329.015329,0.81,24.5,24.6,23.9,0.0,1
2026-06-25T18:41:44Z,flash-sale-postgres,21.56,63.250104,8329.015329,0.76,35.7,32.8,41.7,201.0,15
2026-06-25T18:41:44Z,flash-sale-rabbitmq,144.18,163.997286,8329.015329,1.97,13.0,13.3,55.9,0.258,33
2026-06-25T18:41:44Z,flash-sale-prometheus,0.01,19.629343,8329.015329,0.24,5.45,0.402,75.6,1.01,12
2026-06-25T18:41:51Z,flash-sale-api,53.1,94.172611,8329.015329,1.13,25.0,34.8,36.1,0.0,8
2026-06-25T18:41:51Z,flash-sale-worker,36.79,67.203236,8329.015329,0.81,25.4,25.6,23.9,0.0,1
2026-06-25T18:41:51Z,flash-sale-postgres,24.04,63.26059,8329.015329,0.76,37.2,34.0,41.7,208.0,15
2026-06-25T18:41:51Z,flash-sale-rabbitmq,35.57,164.207002,8329.015329,1.97,13.5,13.8,55.9,0.258,33
2026-06-25T18:41:51Z,flash-sale-prometheus,0.11,19.629343,8329.015329,0.24,5.47,0.403,75.6,1.01,12
2026-06-25T18:41:58Z,flash-sale-api,59.94,94.696899,8329.015329,1.14,25.8,35.9,36.1,0.0,9
2026-06-25T18:41:58Z,flash-sale-worker,41.65,67.213722,8329.015329,0.81,26.5,26.6,23.9,0.0,1
2026-06-25T18:41:58Z,flash-sale-postgres,27.56,63.795364,8329.015329,0.77,38.8,35.4,41.7,216.0,15
2026-06-25T18:41:58Z,flash-sale-rabbitmq,44.33,164.836147,8329.015329,1.98,14.0,14.4,55.9,0.262,33
2026-06-25T18:41:58Z,flash-sale-prometheus,0.0,19.639828,8329.015329,0.24,5.48,0.404,75.6,1.01,12
2026-06-25T18:42:05Z,flash-sale-api,90.93,95.200215,8329.015329,1.14,27.0,37.4,36.1,0.0,13
2026-06-25T18:42:05Z,flash-sale-worker,49.89,67.203236,8329.015329,0.81,27.6,27.7,23.9,0.0,1
2026-06-25T18:42:05Z,flash-sale-postgres,34.31,63.176704,8329.015329,0.76,40.4,36.9,41.7,225.0,15
2026-06-25T18:42:05Z,flash-sale-rabbitmq,53.91,164.941005,8329.015329,1.98,14.6,15.0,55.9,0.262,33
2026-06-25T18:42:05Z,flash-sale-prometheus,0.09,19.650314,8329.015329,0.24,5.5,0.405,75.6,1.01,12
2026-06-25T18:42:12Z,flash-sale-api,83.54,95.200215,8329.015329,1.14,28.2,38.9,36.1,0.0,13
2026-06-25T18:42:12Z,flash-sale-worker,50.16,67.203236,8329.015329,0.81,28.8,29.0,23.9,0.0,1
2026-06-25T18:42:12Z,flash-sale-postgres,34.06,64.833454,8329.015329,0.78,42.2,38.6,41.7,235.0,21
2026-06-25T18:42:12Z,flash-sale-rabbitmq,51.16,164.521574,8329.015329,1.98,15.2,15.5,55.9,0.262,33
2026-06-25T18:42:12Z,flash-sale-prometheus,0.0,19.650314,8329.015329,0.24,5.51,0.405,75.6,1.01,12
2026-06-25T18:42:19Z,flash-sale-api,61.56,94.665441,8329.015329,1.14,29.3,40.1,36.1,0.0,12
2026-06-25T18:42:19Z,flash-sale-worker,36.39,67.203236,8329.015329,0.81,30.0,30.2,23.9,0.0,1
2026-06-25T18:42:19Z,flash-sale-postgres,23.57,63.344476,8329.015329,0.76,44.0,40.2,41.7,246.0,15
2026-06-25T18:42:19Z,flash-sale-rabbitmq,85.24,219.886387,8329.015329,2.64,15.9,16.3,55.9,0.262,63
2026-06-25T18:42:19Z,flash-sale-prometheus,0.06,19.650314,8329.015329,0.24,5.52,0.406,75.6,1.02,12
2026-06-25T18:42:26Z,flash-sale-api,3.27,94.256497,8329.015329,1.13,29.8,40.8,36.1,0.0,7
2026-06-25T18:42:26Z,flash-sale-worker,0.89,67.203236,8329.015329,0.81,30.4,30.6,23.9,0.0,1
2026-06-25T18:42:26Z,flash-sale-postgres,0.61,63.323505,8329.015329,0.76,44.6,40.8,41.7,249.0,15
2026-06-25T18:42:26Z,flash-sale-rabbitmq,197.83,164.207002,8329.015329,1.97,16.1,16.5,55.9,0.262,33
2026-06-25T18:42:26Z,flash-sale-prometheus,0.0,19.650314,8329.015329,0.24,5.53,0.407,75.6,1.02,12
2026-06-25T18:42:33Z,flash-sale-api,0.21,94.193582,8329.015329,1.13,29.8,40.8,36.1,0.0,7
2026-06-25T18:42:33Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,30.4,30.6,23.9,0.0,1
2026-06-25T18:42:33Z,flash-sale-postgres,6.58,63.344476,8329.015329,0.76,44.6,40.8,41.7,249.0,15
2026-06-25T18:42:33Z,flash-sale-rabbitmq,0.94,164.207002,8329.015329,1.97,16.1,16.5,55.9,0.262,33
2026-06-25T18:42:33Z,flash-sale-prometheus,0.04,19.650314,8329.015329,0.24,5.54,0.407,75.6,1.02,12
