timestamp,container,cpu_percent,memory_usage_mb,memory_limit_mb,memory_percent,network_rx_mb,network_tx_mb,block_read_mb,block_write_mb,pids
2026-06-25T18:48:32Z,flash-sale-postgres,4.43,63.375933,8329.015329,0.76,46.0,42.0,41.7,257.0,15
2026-06-25T18:48:32Z,flash-sale-rabbitmq,7.55,164.207002,8329.015329,1.97,16.6,17.1,55.9,0.262,33
2026-06-25T18:48:32Z,flash-sale-prometheus,0.0,19.398656,8329.015329,0.23,6.2,0.457,75.6,1.16,12
2026-06-25T18:48:39Z,flash-sale-api,8.64,94.214554,8329.015329,1.13,31.0,42.8,36.1,0.0,6
2026-06-25T18:48:39Z,flash-sale-worker,5.01,67.203236,8329.015329,0.81,31.6,31.8,23.9,0.0,1
2026-06-25T18:48:39Z,flash-sale-postgres,3.59,63.365448,8329.015329,0.76,46.3,42.3,41.7,259.0,15
2026-06-25T18:48:39Z,flash-sale-rabbitmq,5.62,164.102144,8329.015329,1.97,16.7,17.2,55.9,0.262,33
2026-06-25T18:48:39Z,flash-sale-prometheus,0.13,19.398656,8329.015329,0.23,6.2,0.458,75.6,1.16,12
2026-06-25T18:48:46Z,flash-sale-api,0.3,94.193582,8329.015329,1.13,31.0,42.9,36.1,0.0,6
2026-06-25T18:48:46Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,31.7,31.8,23.9,0.0,1
2026-06-25T18:48:46Z,flash-sale-postgres,0.01,63.365448,8329.015329,0.76,46.4,42.4,41.7,259.0,15
2026-06-25T18:48:46Z,flash-sale-rabbitmq,204.85,164.311859,8329.015329,1.97,16.8,17.2,55.9,0.262,33
2026-06-25T18:48:46Z,flash-sale-prometheus,0.0,19.398656,8329.015329,0.23,6.22,0.459,75.6,1.16,12
2026-06-25T18:48:53Z,flash-sale-api,0.21,94.172611,8329.015329,1.13,31.0,43.0,36.1,0.0,6
2026-06-25T18:48:53Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,31.7,31.8,23.9,0.0,1
2026-06-25T18:48:53Z,flash-sale-postgres,0.0,63.375933,8329.015329,0.76,46.5,42.4,41.7,259.0,15
2026-06-25T18:48:53Z,flash-sale-rabbitmq,0.95,163.997286,8329.015329,1.97,16.8,17.2,55.9,0.262,33
2026-06-25T18:48:53Z,flash-sale-prometheus,0.0,19.398656,8329.015329,0.23,6.23,0.46,75.6,1.16,12
2026-06-25T18:49:01Z,flash-sale-api,0.49,94.172611,8329.015329,1.13,31.0,43.0,36.1,0.0,6
2026-06-25T18:49:01Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,31.7,31.8,23.9,0.0,1
2026-06-25T18:49:01Z,flash-sale-postgres,0.03,63.365448,8329.015329,0.76,46.5,42.4,41.7,259.0,15
2026-06-25T18:49:01Z,flash-sale-rabbitmq,0.59,163.997286,8329.015329,1.97,16.8,17.2,55.9,0.262,33
2026-06-25T18:49:01Z,flash-sale-prometheus,0.16,19.419628,8329.015329,0.23,6.25,0.461,75.6,1.16,12
2026-06-25T18:49:07Z,flash-sale-api,0.23,94.183096,8329.015329,1.13,31.1,43.0,36.1,0.0,6
2026-06-25T18:49:07Z,flash-sale-worker,0.02,67.203236,8329.015329,0.81,31.7,31.8,23.9,0.0,1
2026-06-25T18:49:07Z,flash-sale-postgres,0.0,63.417876,8329.015329,0.76,46.5,42.4,41.7,259.0,15
2026-06-25T18:49:07Z,flash-sale-rabbitmq,0.39,164.102144,8329.015329,1.97,16.8,17.2,55.9,0.262,33
2026-06-25T18:49:07Z,flash-sale-prometheus,0.0,19.398656,8329.015329,0.23,6.26,0.461,75.6,1.16,12
2026-06-25T18:49:15Z,flash-sale-api,46.72,94.183096,8329.015329,1.13,31.1,43.0,36.1,0.0,6
2026-06-25T18:49:15Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,31.7,31.8,23.9,0.0,1
2026-06-25T18:49:15Z,flash-sale-postgres,0.04,63.375933,8329.015329,0.76,46.5,42.4,41.7,259.0,15
2026-06-25T18:49:15Z,flash-sale-rabbitmq,0.41,164.102144,8329.015329,1.97,16.8,17.2,55.9,0.262,33
2026-06-25T18:49:15Z,flash-sale-prometheus,0.05,19.398656,8329.015329,0.23,6.27,0.462,75.6,1.16,12
2026-06-25T18:49:22Z,flash-sale-api,19.99,94.183096,8329.015329,1.13,31.1,43.0,36.1,0.0,6
2026-06-25T18:49:22Z,flash-sale-worker,0.07,67.203236,8329.015329,0.81,31.7,31.8,23.9,0.0,1
2026-06-25T18:49:22Z,flash-sale-postgres,0.02,63.365448,8329.015329,0.76,46.5,42.4,41.7,259.0,15
2026-06-25T18:49:22Z,flash-sale-rabbitmq,204.32,164.207002,8329.015329,1.97,16.8,17.3,55.9,0.262,33
2026-06-25T18:49:22Z,flash-sale-prometheus,0.0,19.398656,8329.015329,0.23,6.29,0.463,75.6,1.17,12
2026-06-25T18:49:29Z,flash-sale-api,69.06,94.246011,8329.015329,1.13,31.1,43.0,36.1,0.0,6
2026-06-25T18:49:29Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,31.7,31.8,23.9,0.0,1
2026-06-25T18:49:29Z,flash-sale-postgres,0.0,63.375933,8329.015329,0.76,46.5,42.4,41.7,259.0,15
2026-06-25T18:49:29Z,flash-sale-rabbitmq,0.78,164.102144,8329.015329,1.97,16.8,17.3,55.9,0.262,33
2026-06-25T18:49:29Z,flash-sale-prometheus,0.0,19.409142,8329.015329,0.23,6.29,0.463,75.6,1.17,12
2026-06-25T18:49:35Z,flash-sale-api,22.99,108.947046,8329.015329,1.31,31.1,43.0,36.1,0.0,7
2026-06-25T18:49:35Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,31.7,31.8,23.9,0.0,1
2026-06-25T18:49:35Z,flash-sale-postgres,0.01,63.386419,8329.015329,0.76,46.5,42.4,41.7,259.0,15
2026-06-25T18:49:35Z,flash-sale-rabbitmq,0.68,164.102144,8329.015329,1.97,16.8,17.3,55.9,0.262,33
2026-06-25T18:49:35Z,flash-sale-prometheus,0.15,19.409142,8329.015329,0.23,6.31,0.465,75.6,1.17,12
2026-06-25T18:49:42Z,flash-sale-api,0.21,94.183096,8329.015329,1.13,31.1,43.1,36.1,0.0,6
2026-06-25T18:49:42Z,flash-sale-worker,0.01,67.203236,8329.015329,0.81,31.7,31.8,23.9,0.0,1
2026-06-25T18:49:42Z,flash-sale-postgres,0.0,63.386419,8329.015329,0.76,46.5,42.4,41.7,259.0,15
2026-06-25T18:49:42Z,flash-sale-rabbitmq,0.95,164.311859,8329.015329,1.97,16.8,17.3,55.9,0.262,33
2026-06-25T18:49:42Z,flash-sale-prometheus,0.0,19.409142,8329.015329,0.23,6.32,0.465,75.6,1.17,12
