timestamp,container,cpu_percent,memory_usage_mb,memory_limit_mb,memory_percent,network_rx_mb,network_tx_mb,block_read_mb,block_write_mb,pids
2026-06-25T18:53:37Z,flash-sale-prometheus,0.0,19.482542,8329.015329,0.23,6.75,0.503,75.6,1.25,12
2026-06-25T18:53:44Z,flash-sale-api,24.54,94.319411,8329.015329,1.13,32.7,45.6,36.1,0.0,7
2026-06-25T18:53:44Z,flash-sale-worker,16.48,67.203236,8329.015329,0.81,33.4,33.6,23.9,0.0,1
2026-06-25T18:53:44Z,flash-sale-postgres,11.66,63.407391,8329.015329,0.76,49.2,44.7,41.7,273.0,15
2026-06-25T18:53:44Z,flash-sale-rabbitmq,18.71,164.416717,8329.015329,1.97,17.7,18.2,55.9,0.262,33
2026-06-25T18:53:44Z,flash-sale-prometheus,0.05,19.493028,8329.015329,0.23,6.76,0.503,75.6,1.25,12
2026-06-25T18:53:51Z,flash-sale-api,27.02,94.843699,8329.015329,1.14,33.2,46.1,36.1,0.0,7
2026-06-25T18:53:51Z,flash-sale-worker,17.06,67.203236,8329.015329,0.81,33.8,34.0,23.9,0.0,1
2026-06-25T18:53:51Z,flash-sale-postgres,11.75,63.417876,8329.015329,0.76,49.9,45.3,41.7,277.0,15
2026-06-25T18:53:51Z,flash-sale-rabbitmq,153.0,244.842496,8329.015329,2.94,17.9,18.5,55.9,0.262,63
2026-06-25T18:53:51Z,flash-sale-prometheus,0.0,19.493028,8329.015329,0.23,6.78,0.504,75.6,1.25,12
2026-06-25T18:53:58Z,flash-sale-api,30.67,94.329897,8329.015329,1.13,33.7,46.9,36.1,0.0,7
2026-06-25T18:53:58Z,flash-sale-worker,20.8,67.203236,8329.015329,0.81,34.4,34.6,23.9,0.0,1
2026-06-25T18:53:58Z,flash-sale-postgres,13.97,63.417876,8329.015329,0.76,50.7,46.0,41.7,281.0,15
2026-06-25T18:53:58Z,flash-sale-rabbitmq,93.34,164.416717,8329.015329,1.97,18.2,18.8,55.9,0.262,33
2026-06-25T18:53:58Z,flash-sale-prometheus,0.0,19.493028,8329.015329,0.23,6.78,0.505,75.6,1.25,12
2026-06-25T18:54:05Z,flash-sale-api,35.69,94.571069,8329.015329,1.14,34.2,47.5,36.1,0.0,6
2026-06-25T18:54:05Z,flash-sale-worker,24.45,67.203236,8329.015329,0.81,34.9,35.1,23.9,0.0,1
2026-06-25T18:54:05Z,flash-sale-postgres,16.37,63.428362,8329.015329,0.76,51.6,46.8,41.7,286.0,15
2026-06-25T18:54:05Z,flash-sale-rabbitmq,26.66,164.836147,8329.015329,1.98,18.5,19.1,55.9,0.262,33
2026-06-25T18:54:05Z,flash-sale-prometheus,0.05,19.493028,8329.015329,0.23,6.79,0.506,75.6,1.25,12
2026-06-25T18:54:12Z,flash-sale-api,36.19,94.592041,8329.015329,1.14,34.9,48.4,36.1,0.0,7
2026-06-25T18:54:12Z,flash-sale-worker,24.44,67.203236,8329.015329,0.81,35.5,35.7,23.9,0.0,1
2026-06-25T18:54:12Z,flash-sale-postgres,22.86,63.438848,8329.015329,0.76,52.5,47.6,41.7,291.0,15
2026-06-25T18:54:12Z,flash-sale-rabbitmq,27.3,164.521574,8329.015329,1.98,18.8,19.4,55.9,0.262,33
2026-06-25T18:54:12Z,flash-sale-prometheus,0.0,19.493028,8329.015329,0.23,6.81,0.507,75.6,1.26,12
2026-06-25T18:54:19Z,flash-sale-api,25.57,94.319411,8329.015329,1.13,35.5,49.1,36.1,0.0,7
2026-06-25T18:54:19Z,flash-sale-worker,17.07,67.203236,8329.015329,0.81,36.2,36.4,23.9,0.0,1
2026-06-25T18:54:19Z,flash-sale-postgres,13.29,63.438848,8329.015329,0.76,53.4,48.3,41.7,295.0,15
2026-06-25T18:54:19Z,flash-sale-rabbitmq,17.24,164.626432,8329.015329,1.98,19.2,19.7,55.9,0.262,33
2026-06-25T18:54:19Z,flash-sale-prometheus,0.04,19.493028,8329.015329,0.23,6.82,0.507,75.6,1.26,12
2026-06-25T18:54:26Z,flash-sale-api,1.06,94.225039,8329.015329,1.13,35.6,49.4,36.1,0.0,7
2026-06-25T18:54:26Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,36.4,36.6,23.9,0.0,1
2026-06-25T18:54:26Z,flash-sale-postgres,0.02,63.417876,8329.015329,0.76,53.7,48.6,41.7,297.0,15
2026-06-25T18:54:26Z,flash-sale-rabbitmq,9.62,190.106829,8329.015329,2.28,19.2,19.8,55.9,0.262,39
2026-06-25T18:54:26Z,flash-sale-prometheus,0.13,19.493028,8329.015329,0.23,6.84,0.508,75.6,1.27,12
2026-06-25T18:54:33Z,flash-sale-api,0.18,94.193582,8329.015329,1.13,35.6,49.4,36.1,0.0,6
2026-06-25T18:54:33Z,flash-sale-worker,0.0,67.203236,8329.015329,0.81,36.4,36.6,23.9,0.0,1
2026-06-25T18:54:33Z,flash-sale-postgres,5.44,63.428362,8329.015329,0.76,53.7,48.7,41.7,297.0,15
2026-06-25T18:54:33Z,flash-sale-rabbitmq,19.85,208.561766,8329.015329,2.5,19.2,19.8,55.9,0.262,63
2026-06-25T18:54:33Z,flash-sale-prometheus,0.0,19.493028,8329.015329,0.23,6.85,0.509,75.6,1.27,12
