timestamp,container,cpu_percent,memory_usage_mb,memory_limit_mb,memory_percent,network_rx_mb,network_tx_mb,block_read_mb,block_write_mb,pids
2026-06-25T18:12:09Z,flash-sale-api,18.18,91.47777,8329.015329,1.1,6.19,9.18,36.1,0.0,6
2026-06-25T18:12:09Z,flash-sale-worker,10.7,67.19275,8329.015329,0.81,6.2,6.26,23.9,0.0,1
2026-06-25T18:12:09Z,flash-sale-postgres,7.81,57.021563,8329.015329,0.68,8.88,8.32,41.7,51.0,12
2026-06-25T18:12:09Z,flash-sale-rabbitmq,12.13,163.263283,8329.015329,1.96,3.3,3.47,55.9,0.238,33
2026-06-25T18:12:09Z,flash-sale-prometheus,0.0,18.706596,8329.015329,0.22,2.26,0.173,75.3,0.467,12
2026-06-25T18:12:16Z,flash-sale-api,26.3,91.697971,8329.015329,1.1,6.58,9.62,36.1,0.0,6
2026-06-25T18:12:16Z,flash-sale-worker,17.46,67.19275,8329.015329,0.81,6.62,6.68,23.9,0.0,1
2026-06-25T18:12:16Z,flash-sale-postgres,17.14,57.032049,8329.015329,0.68,9.4,8.82,41.7,54.4,12
2026-06-25T18:12:16Z,flash-sale-rabbitmq,16.45,163.053568,8329.015329,1.96,3.5,3.67,55.9,0.242,33
2026-06-25T18:12:16Z,flash-sale-prometheus,0.0,18.69611,8329.015329,0.22,2.27,0.174,75.3,0.467,12
2026-06-25T18:12:23Z,flash-sale-api,31.93,91.907686,8329.015329,1.1,7.0,10.1,36.1,0.0,7
2026-06-25T18:12:23Z,flash-sale-worker,21.63,67.19275,8329.015329,0.81,7.06,7.12,23.9,0.0,1
2026-06-25T18:12:23Z,flash-sale-postgres,13.45,57.032049,8329.015329,0.68,10.1,9.51,41.7,58.6,12
2026-06-25T18:12:23Z,flash-sale-rabbitmq,21.62,162.843853,8329.015329,1.95,3.73,3.9,55.9,0.242,33
2026-06-25T18:12:23Z,flash-sale-prometheus,0.0,18.69611,8329.015329,0.22,2.28,0.175,75.3,0.467,12
2026-06-25T18:12:30Z,flash-sale-api,39.74,92.431974,8329.015329,1.11,7.67,10.8,36.1,0.0,6
2026-06-25T18:12:30Z,flash-sale-worker,27.98,67.19275,8329.015329,0.81,7.76,7.82,23.9,0.0,1
2026-06-25T18:12:30Z,flash-sale-postgres,17.59,57.042534,8329.015329,0.68,10.9,10.3,41.7,63.6,12
2026-06-25T18:12:30Z,flash-sale-rabbitmq,26.07,162.738995,8329.015329,1.95,4.05,4.22,55.9,0.246,33
2026-06-25T18:12:30Z,flash-sale-prometheus,0.08,18.706596,8329.015329,0.22,2.3,0.176,75.3,0.475,12
2026-06-25T18:12:37Z,flash-sale-api,42.35,92.180316,8329.015329,1.11,8.37,11.5,36.1,0.0,6
2026-06-25T18:12:37Z,flash-sale-worker,28.75,67.19275,8329.015329,0.81,8.49,8.55,23.9,0.0,1
2026-06-25T18:12:37Z,flash-sale-postgres,18.86,57.05302,8329.015329,0.69,11.8,11.3,41.7,69.4,12
2026-06-25T18:12:37Z,flash-sale-rabbitmq,226.33,162.634138,8329.015329,1.95,4.43,4.6,55.9,0.246,33
2026-06-25T18:12:37Z,flash-sale-prometheus,0.0,18.706596,8329.015329,0.22,2.31,0.176,75.3,0.475,12
2026-06-25T18:12:44Z,flash-sale-api,46.95,92.285174,8329.015329,1.11,9.12,12.3,36.1,0.0,7
2026-06-25T18:12:44Z,flash-sale-worker,32.49,67.19275,8329.015329,0.81,9.27,9.33,23.9,0.0,1
2026-06-25T18:12:44Z,flash-sale-postgres,20.31,57.063506,8329.015329,0.69,12.8,12.4,41.7,75.6,12
2026-06-25T18:12:44Z,flash-sale-rabbitmq,31.06,162.738995,8329.015329,1.95,4.9,5.07,55.9,0.246,33
2026-06-25T18:12:44Z,flash-sale-prometheus,0.05,18.706596,8329.015329,0.22,2.32,0.177,75.3,0.475,12
2026-06-25T18:12:51Z,flash-sale-api,54.35,92.012544,8329.015329,1.1,10.0,13.2,36.1,0.0,7
2026-06-25T18:12:51Z,flash-sale-worker,36.39,67.19275,8329.015329,0.81,10.1,10.1,23.9,0.0,1
2026-06-25T18:12:51Z,flash-sale-postgres,24.25,57.094963,8329.015329,0.69,14.1,13.6,41.7,83.1,12
2026-06-25T18:12:51Z,flash-sale-rabbitmq,36.38,162.94871,8329.015329,1.96,5.4,5.56,55.9,0.246,33
2026-06-25T18:12:51Z,flash-sale-prometheus,0.12,18.706596,8329.015329,0.22,2.34,0.178,75.3,0.475,12
2026-06-25T18:12:58Z,flash-sale-api,61.89,92.421489,8329.015329,1.11,11.0,14.4,36.1,0.0,8
2026-06-25T18:12:58Z,flash-sale-worker,39.94,67.19275,8329.015329,0.81,11.1,11.2,23.9,0.0,1
2026-06-25T18:12:58Z,flash-sale-postgres,27.21,59.034829,8329.015329,0.71,15.5,15.0,41.7,91.4,13
2026-06-25T18:12:58Z,flash-sale-rabbitmq,39.1,162.94871,8329.015329,1.96,5.95,6.12,55.9,0.246,33
2026-06-25T18:12:58Z,flash-sale-prometheus,0.0,18.706596,8329.015329,0.22,2.35,0.179,75.3,0.475,12
2026-06-25T18:13:05Z,flash-sale-api,74.86,92.589261,8329.015329,1.11,12.1,15.7,36.1,0.0,8
2026-06-25T18:13:05Z,flash-sale-worker,46.53,67.19275,8329.015329,0.81,12.4,12.4,23.9,0.0,1
2026-06-25T18:13:05Z,flash-sale-postgres,30.82,59.129201,8329.015329,0.71,17.1,16.5,41.7,100.0,13
2026-06-25T18:13:05Z,flash-sale-rabbitmq,51.22,163.682714,8329.015329,1.97,6.53,6.7,55.9,0.246,33
2026-06-25T18:13:05Z,flash-sale-prometheus,0.14,18.727567,8329.015329,0.22,2.36,0.18,75.3,0.475,12
2026-06-25T18:13:12Z,flash-sale-api,83.04,93.837066,8329.015329,1.13,13.3,17.1,36.1,0.0,18
2026-06-25T18:13:12Z,flash-sale-worker,42.51,67.19275,8329.015329,0.81,13.6,13.7,23.9,0.0,1
2026-06-25T18:13:12Z,flash-sale-postgres,41.93,72.645345,8329.015329,0.87,18.9,18.2,41.7,110.0,21
2026-06-25T18:13:12Z,flash-sale-rabbitmq,211.0,243.164774,8329.015329,2.92,7.19,7.35,55.9,0.25,63
2026-06-25T18:13:12Z,flash-sale-prometheus,0.0,18.727567,8329.015329,0.22,2.37,0.18,75.3,0.483,12
2026-06-25T18:13:19Z,flash-sale-api,50.78,94.959043,8329.015329,1.14,14.5,18.6,36.1,0.0,18
2026-06-25T18:13:19Z,flash-sale-worker,40.73,67.203236,8329.015329,0.81,14.7,14.8,23.9,0.0,1
2026-06-25T18:13:19Z,flash-sale-postgres,26.41,63.019418,8329.015329,0.76,20.6,19.7,41.7,119.0,15
2026-06-25T18:13:19Z,flash-sale-rabbitmq,49.79,164.626432,8329.015329,1.98,7.85,8.01,55.9,0.25,33
2026-06-25T18:13:19Z,flash-sale-prometheus,0.1,18.727567,8329.015329,0.22,2.38,0.181,75.3,0.483,12
2026-06-25T18:13:26Z,flash-sale-api,3.53,94.455726,8329.015329,1.13,14.9,19.1,36.1,0.0,12
2026-06-25T18:13:26Z,flash-sale-worker,0.84,67.19275,8329.015329,0.81,15.2,15.3,23.9,0.0,1
2026-06-25T18:13:26Z,flash-sale-postgres,0.64,63.029903,8329.015329,0.76,21.4,20.4,41.7,123.0,15
2026-06-25T18:13:26Z,flash-sale-rabbitmq,1.21,163.472998,8329.015329,1.96,8.05,8.22,55.9,0.25,33
2026-06-25T18:13:26Z,flash-sale-prometheus,0.11,18.738053,8329.015329,0.22,2.4,0.182,75.3,0.483,12
2026-06-25T18:13:33Z,flash-sale-api,0.19,93.732209,8329.015329,1.13,14.9,19.1,36.1,0.0,6
2026-06-25T18:13:33Z,flash-sale-worker,0.0,67.19275,8329.015329,0.81,15.2,15.3,23.9,0.0,1
2026-06-25T18:13:33Z,flash-sale-postgres,0.07,63.029903,8329.015329,0.76,21.4,20.4,41.7,123.0,15
2026-06-25T18:13:33Z,flash-sale-rabbitmq,0.4,163.368141,8329.015329,1.96,8.06,8.23,55.9,0.25,33
2026-06-25T18:13:33Z,flash-sale-prometheus,0.0,18.738053,8329.015329,0.22,2.41,0.183,75.3,0.492,12
